committee_id,name,committee_type,org_type,connected_org,total_receipts,contribs_to_others,ind_exp,proposedClass,reason,finalClass
C00686071,STEVENS VICTORY FUND,N,,,127450,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00686105,TEAM CRAMER ND,N,,,198824,0,0,LEADERSHIP,/\bTEAM [A-Z]+/,
C00686113,LONG VICTORY FUND,N,,,20650,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00686121,2018 UTAH VICTORY FUND,N,,,59850,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00686139,SWALWELL-SPEIER VICTORY FUND,N,,,28200,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00686147,BUDD HARRIS VICTORY FUND,N,,,525050,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00686188,MORSE VICTORY FUND,N,,,204675,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00686204,TEXANS SECURING TOMORROW,N,,,0,0,0,UNKNOWN,no signal,
C00686220,PICK A PAC,O,,,0,0,0,UNKNOWN,no signal,
C00686238,RESISTERY PAC,O,,,6666,0,0,UNKNOWN,no signal,
C00686253,WE THE PEOPLE - SAN DIEGO COUNTY,N,,,6538,0,0,UNKNOWN,no signal,
C00686279,DRINKING AGE REFORM NOW,O,,,8657,0,0,UNKNOWN,no signal,
C00686303,SWING RIGHT PAC,N,,,25000,0,0,UNKNOWN,no signal,
C00686329,FLIGHT PATH AMERICA PAC,O,,,0,0,0,DARK_MONEY,/AMERICA PAC/,
C00686345,AMERICAN IDEALS,N,,,200,0,0,UNKNOWN,no signal,
C00686360,STOPBLOOMBERG PAC,O,,,25,0,0,UNKNOWN,no signal,
C00686378,NOWGOVOTE,O,,,0,0,0,UNKNOWN,no signal,
C00686386,LAKEWOOD COMMUNITY ALLIANCE A NJ NONPROFIT CORPORATION,V,,,250,0,0,UNKNOWN,no signal,
C00686436,$ANITYPAC,U,,,0,0,0,UNKNOWN,no signal,
C00686444,LIUBA VICTORY FUND,N,,,87473,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00686451,PATRIOTS FOR THE FURTHERANCE OF THE AMERICAN WAY,O,,,0,0,0,UNKNOWN,no signal,
C00686469,NOEM-RHODEN VICTORY COMMITTEE,N,,,704955,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00686485,DEMOCRATIC PARTY PAC,O,,,0,0,0,UNKNOWN,no signal,
C00686519,REPUBLICAN PARTY PAC,O,,,0,0,0,UNKNOWN,no signal,
C00686527,DEMOCRAT PAC,O,,,0,0,0,UNKNOWN,no signal,
C00686535,RED TO BLUE VICTORY FUND,N,,,1813122,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00686543,MCSALLY ARIZONA VICTORY FUND,N,,,588122,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00687178,FEARLESS JOINT VICTORY FUND,N,,,250794,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00687186,AMERICANS FOR AMERICA FOR A BETTER TOMORROW WHENEVER,O,,,0,0,0,UNKNOWN,no signal,
C00687210,WATSON VICTORY FUND,N,,,35500,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00687228,SCOTT VICTORY FUND,N,,,38500,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00687236,ACTUAL HUMAN BEINGS,O,,,4600,0,0,UNKNOWN,no signal,
C00687269,SECURING THE SENATE MAJORITY COMMITTEE,N,,,75400,0,0,LEADERSHIP,/\bMAJORITY (COMMITTEE|MAKERS|FUND)\b/,
C00687293,CONGRESS MAJORITY,O,,,10090,0,0,UNKNOWN,no signal,
C00687301,THUNDER AND LIGHTNING FUND,N,,,86780,0,0,UNKNOWN,no signal,
C00687350,EAST TEXANS FOR LIBERTY PAC,N,,,0,0,0,UNKNOWN,no signal,
C00687368,11/06/18 VICTORY FUND,O,,,0,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00687376,CONSERVATIVE CALIFORNIA,O,,,0,0,0,UNKNOWN,no signal,
C00687400,MARQUEZ PETERSON VICTORY FUND,N,,,208257,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00687418,CASTEN VICTORY FUND,N,,,67535,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00687426,FREEDOME 4 ALL,O,,,0,0,0,UNKNOWN,no signal,
C00687434,PATRIOT ROUND IV 2018,N,,,30000,0,0,UNKNOWN,no signal,
C00687442,JUNO PAC,N,,,525,0,0,UNKNOWN,no signal,
C00687467,BRENDAN KELLY VICTORY FUND,N,,,0,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00687483,NATIONAL DEMOCRATIC COUNTY OFFICIALS - NDCO,V,,NONE,75136,0,0,UNKNOWN,no signal,
C00687509,UNITEDAGPAC,N,M,,0,0,0,UNKNOWN,no signal,
C00687541,WE BELIEVE WE VOTE,O,,,224177,0,0,UNKNOWN,no signal,
C00687566,PUREVAL OHIO VICTORY FUND,N,,,23200,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00687574,GREEN VICTORY FUND,N,,,1142990,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00687608,COUNCIL FOR AMERICAN COMPETITIVENESS,O,,,0,0,0,UNKNOWN,no signal,
C00687616,WIN NEVADA,N,,,207500,0,0,UNKNOWN,no signal,
C00687632,RODNEY ILLINOIS VICTORY FUND,N,,,183800,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00687657,AMERICAN PRO-ISRAEL PAC,O,,NONE,237660,0,0,UNKNOWN,no signal,
C00687665,WEXTON VICTORY FUND,N,,,187755,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00688341,CO-PILOT COMMITTEE,N,,NONE,754201,0,0,UNKNOWN,no signal,
C00688358,GOOD GOVERNMNENT,O,,,17500,0,0,UNKNOWN,no signal,
C00688366,ACREAGE HOLDINGS PAC,N,C,,0,0,0,CORPORATE,org_type=C (Corporation),
C00688374,DATA DRIVEN PAC,O,,,0,0,0,UNKNOWN,no signal,
C00688382,TENACIOUSLY MOVING AMERICA FOR CHANGE IN 2020 (TMAC 2020 PAC),I,,,3682,0,0,UNKNOWN,no signal,
C00688390,PETE SESSIONS VICTORY COMMITTEE,N,,,103575,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00688416,ADD MORE SEATS,O,,,992,0,0,UNKNOWN,no signal,
C00688440,ROGUE PAC,O,,,0,0,0,UNKNOWN,no signal,
C00688473,COMMUNITY UPKEEP PARTNERS,V,,,0,0,0,UNKNOWN,no signal,
C00688481,WITPAC,O,,,0,0,0,UNKNOWN,no signal,
C00688499,STOP DIVIDING AMERICANS,O,,,0,0,0,UNKNOWN,no signal,
C00688523,CORT VANOSTRAN VICTORY FUND,N,,,116300,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00688531,GOP VICTORY FUND,V,,,7554,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00688556,WATKINS VICTORY COMMITTEE,N,,,75345,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00688572,CAMPA-NAJJAR VICTORY FUND,N,,,54183,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00688622,YOHO VICTORY FUND,N,,,0,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00688648,CITIZENS AGAINST RUSSIAN PROPAGANDA,O,,,4403,0,0,UNKNOWN,no signal,
C00688689,CONCERNATIVE PAC,O,,,810,0,0,UNKNOWN,no signal,
C00688697,THOMAS THE DANK ENGINE COMMITTEE,O,,,0,0,0,UNKNOWN,no signal,
C00688747,COMMITTEE FOR LAW AND ORDER FUND,O,,,0,0,0,UNKNOWN,no signal,
C00688754,NEIGHBORS FOR A SAFER CHARLESTON,N,,,0,0,0,UNKNOWN,no signal,
C00688804,MIKE MILLER VICTORY FUND,N,,,39400,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00688812,CITIZENS FOR A RED WAVE PAC,V,,,88,0,0,IDEOLOGICAL,/CITIZENS FOR/,
C00689505,DEMOCRATIC CLUB OF LINCOLN,N,,,0,0,0,UNKNOWN,no signal,
C00689513,THE NEXT FIFTY,V,,,6963,0,0,UNKNOWN,no signal,
C00689562,BAY BLUE PAC,O,,,0,0,0,UNKNOWN,no signal,
C00689612,THE DEMOCRATIC COLLECTIVE,O,,,5975,0,0,UNKNOWN,no signal,
C00689661,THE RIGHT FUTURE,O,,,0,0,0,UNKNOWN,no signal,
C00689679,PROTECT AMERICAN GREATNESS,O,,,34,0,0,UNKNOWN,no signal,
C00689695,ABOVEBOARD PAC,N,,,0,0,0,UNKNOWN,no signal,
C00689703,PERRY SMUCKER VICTORY FUND,N,,,41418,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00689711,CITIZENS FOR THE TRUTH,O,,,0,0,0,IDEOLOGICAL,/CITIZENS FOR/,
C00689729,STRONGER GOVERNMENT THROUGH CHRISTIAN VALUES PAC,N,,,0,0,0,UNKNOWN,no signal,
C00689737,OF THE PEOPLE,V,,,2860,0,0,UNKNOWN,no signal,
C00689786,THE PEOPLE POLITICAL ACTION COMMITTEE,N,,,0,0,0,UNKNOWN,no signal,
C00689794,WISE PAC,V,,,0,0,0,UNKNOWN,no signal,
C00689810,MILLER SPANO WEBBER VICTORY,N,,,285000,0,0,UNKNOWN,no signal,
C00689828,314 ACTION VICTORY FUND,Q,,,948050,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00689869,AUSTIN DSA IN ACTION,N,,,307,0,0,UNKNOWN,no signal,
C00689877,COMMITTEE TO ELECT STEVEN DEVALD,U,,,0,0,0,LEADERSHIP,/\bELECT [A-Z]+/,
C00689901,FORWARD MONTANA,O,,,0,0,0,UNKNOWN,no signal,
C00689935,ALASKANS FOR A NEW CONGRESS,U,,,600,0,0,UNKNOWN,no signal,
C00689950,IMMIGRANT ACTION - 2018,O,,,27700,0,0,UNKNOWN,no signal,
C00689968,HARDY TARKANIAN VICTORY COMMITTEE,N,,,0,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00689992,UNITED STRATEGIES GROUP POLITCAL ACTION COMMITTEE,N,T,,0,0,0,CORPORATE,org_type=T (Trade Association),
C00690008,UNITED STRATEGIES GROUP POLITICAL ACTION COMMITTEE,N,T,,0,0,0,CORPORATE,org_type=T (Trade Association),
C00690016,RELATIVELY EASY PAC,O,,,0,0,0,UNKNOWN,no signal,
C00690024,FOUNDATION FOR SANITY IN POLITICS LLC,N,,,0,0,0,CORPORATE,/\bLLC\b/,
C00690040,COCKBURN VICTORY FUND,N,,,82305,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00690057,SAVE THE TREES,N,,,0,0,0,UNKNOWN,no signal,
C00690065,CLOUD TEXAS VICTORY COMMITTEE,N,,,0,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00690768,KANSAS TRUTH PAC FEDERAL,V,,,0,0,0,UNKNOWN,no signal,
C00690792,BATTLEGROUND KENTUCKY,N,,,0,0,0,UNKNOWN,no signal,
C00690818,FORPAC INC,V,,,1175,0,0,CORPORATE,/\bINC\b/,
C00690826,THE OZARKS,O,,,0,0,0,UNKNOWN,no signal,
C00690883,THE BX PAC,V,,,0,0,0,UNKNOWN,no signal,
C00690891,GRAHAM MAJORITY FUND,N,,NONE,1770200,0,0,LEADERSHIP,/\bMAJORITY (COMMITTEE|MAKERS|FUND)\b/,
C00690917,POSITIVE POLITICS PAC,N,,,0,0,0,UNKNOWN,no signal,
C00690933,ACCESS TO PRIVATE CAPITAL COLLECTIVE,N,,,0,0,0,UNKNOWN,no signal,
C00690958,AMERICAN HEMP PAC,O,,,0,0,0,UNKNOWN,no signal,
C00690990,SINGLE PAYER ACTION NOW (SPON),N,,,0,0,0,UNKNOWN,no signal,
C00691006,CHARTER YOUR FUTURE,N,,,0,0,0,UNKNOWN,no signal,
C00691014,SINGLE PAYER OPTION NOW (SPON),N,,,0,0,0,UNKNOWN,no signal,
C00691030,"45 ORIGINALS SUPERPAC, INC.",O,,,0,0,0,CORPORATE,/\bINC\b/,
C00691048,USA PAC LLC,N,,,0,0,0,CORPORATE,/\bLLC\b/,
C00691063,CIVX NATIONAL PAC,N,,,0,0,0,UNKNOWN,no signal,
C00691071,EENGURRA.GOV,U,,,0,0,0,UNKNOWN,no signal,
C00691105,SAFE STREETS,O,,,0,0,0,UNKNOWN,no signal,
C00691139,COUNCIL ON AMERICAN LIBERALISM,O,,,0,0,0,UNKNOWN,no signal,
C00691170,TEAM MITT,N,,,605824,0,0,LEADERSHIP,/\bTEAM [A-Z]+/,
C00691204,LIFE LIBERTY AND HORSEMANSHIP,N,,,0,0,0,UNKNOWN,no signal,
C00691212,US CITIZENS FOR POLITICAL ACTION,O,,,0,0,0,IDEOLOGICAL,/CITIZENS FOR/,
C00691220,STATE 48 PAC,N,,NONE,2800,0,0,UNKNOWN,no signal,
C00691238,THE VIRGINIA WAY,N,,,0,0,0,UNKNOWN,no signal,
C00691261,URBAN RED POLITICAL ACTION COMMITTEE,V,,,200,0,0,UNKNOWN,no signal,
C00691782,MANUMISSION PAC,O,,,30,0,0,UNKNOWN,no signal,
C00691808,MICHIGAN FOR ELIZABETH WARREN,U,,,0,0,0,LEADERSHIP,/\bWARREN\b/,
C00691857,REBUILD DEMOCRACY PAC,N,,,0,0,0,DARK_MONEY,/DEMOCRACY PAC/,
C00691865,"CITIZENS FOR CHANGE, DEPEW NY",O,,,0,0,0,IDEOLOGICAL,/CITIZENS FOR/,
C00691873,CHARTER OAK CLIMATE PAC,N,,,0,0,0,IDEOLOGICAL,/CLIMATE/,
C00691881,THIS SHOULDN'T BE THIS EASY POLITICAL ACTION COMMITTEE,O,,,0,0,0,UNKNOWN,no signal,
C00691923,DUMP PAC,N,,,111,0,0,UNKNOWN,no signal,
C00691980,PEOPLE PAC,O,,,0,0,0,UNKNOWN,no signal,
C00691998,MINORITY MOVES,O,,,0,0,0,UNKNOWN,no signal,
C00692004,COALITION FOR PROGRESSIVE POLICIES,N,,,1035,0,0,UNKNOWN,no signal,
C00692046,EL PASO GRASSROOTS COAILITION,N,,,135,0,0,UNKNOWN,no signal,
C00692079,GROW OUR PARTY,N,,,0,0,0,UNKNOWN,no signal,
C00692095,IN THE GAME PAC,O,,,75000,0,0,UNKNOWN,no signal,
C00692103,BUDD NORTH CAROLINA VICTORY FUND 2018,N,,,27000,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00692145,BLUE TIDE PAC,N,,,0,0,0,UNKNOWN,no signal,
C00692178,RURAL VALUES PAC,O,,,609,0,0,UNKNOWN,no signal,
C00692210,PROGRESSIVE COALITION OF PENNSYLVANIA,O,,,0,0,0,UNKNOWN,no signal,
C00692228,IDAHO VICTORY FUND PAC,N,,,400635,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00692251,RIGGLEMAN VICTORY COMMITTEE,N,,,96200,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00692814,"PROTEUS DIGITAL HEALTH, INC. PAC (PROTEUS PAC)",N,C,,0,0,0,CORPORATE,org_type=C (Corporation),
C00692863,VARUN FOR UNITED STATES SENATE,U,,,0,0,0,UNKNOWN,no signal,
C00692871,WE CAN RUN,N,,,0,0,0,UNKNOWN,no signal,
C00692889,MEDICAL MARIJUANA PAC,N,,,0,0,0,UNKNOWN,no signal,
C00692897,COLLINS VICTORY COMMITTEE,N,,NONE,559280,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00692905,MEDICAL MARIJUANA ASSOCIATION PAC,N,,,0,0,0,CORPORATE,/\bASSOCIATION\b/,
C00692913,MEDICAL MARIJUANA ASSOCIATION OF GEORGIA PAC,N,,,0,0,0,CORPORATE,/\bASSOCIATION\b/,
C00692947,ARIZONA MATTERS,O,,,80050,0,0,UNKNOWN,no signal,
C00692954,ACT RIGHT PAC,O,,,0,0,0,UNKNOWN,no signal,
C00692962,SAMUEL ALBERT BROWN FOR UNITED STATES PRESIDENT,U,,NONE,0,0,0,UNKNOWN,no signal,
C00692988,ALL FOR OUR COUNTRY VICTORY FUND,O,,,122522,0,0,LEADERSHIP,/VICTORY (FUND|COMMITTEE)/,
C00692996,BLACK CONSERVATIVE FEDERATION PAC,V,,,50000,0,0,UNKNOWN,no signal,
C00693069,HELP EVERYONE LIVE PROSPEROUSLY,V,,,0,0,0,UNKNOWN,no signal,
C00693077,AMERICAN WAY FORWARD,N,,,0,0,0,UNKNOWN,no signal,
C00693085,GO FUND RED,N,,,0,0,0,UNKNOWN,no signal,
C00693119,GENERATION VOTE,V,,,1649,0,0,UNKNOWN,no signal,
C00693184,COMMITTEE FOR AN OPEN UNION,U,L,,0,0,0,LABOR,org_type=L (Labor),
C00693242,SEAN FRANCISCO FOR AMERICA,U,,,0,0,0,UNKNOWN,no signal,
C00697383,SMALL BUSINESS ADVOCATES,O,,,0,0,0,UNKNOWN,no signal,
C00703462,CITIZENS AGAINST LYING POLITICIANS,N,,,0,0,0,UNKNOWN,no signal,
C00711754,"BATTLEGROUND AMERICA, INC.",V,,,150,0,0,CORPORATE,/\bINC\b/,
C30000012,MOVEON.ORG VOTER FUND,E,,,0,0,0,ACTIVIST,/MOVEON/,
C30000020,MPP POLITICAL FUND,E,,,0,0,0,UNKNOWN,no signal,
C30000038,MAIN STREET INDIVIDUAL FUND,E,,,0,0,0,UNKNOWN,no signal,
C30000046,GOLDEN STATE SENATORIAL INITIATIVE,E,,,0,0,0,UNKNOWN,no signal,
C30000053,"MEDIA FUND, THE",E,,,0,0,0,CORPORATE,/\bMEDIA\b/,
C30000061,MITCH FOR GOVERNOR CAMPAIGN COMMITTEE,E,,,0,0,0,UNKNOWN,no signal,
C30000079,PROGRESS FOR AMERICA VOTER FUND,E,,,0,0,0,UNKNOWN,no signal,
C30000087,COLORADO CONSERVATIVE VOTERS,E,,,0,0,0,UNKNOWN,no signal,
C30000095,"COMMITTEE FOR THE ADVANCEMENT OF STEM CELL RESEARCH, THE",E,,,0,0,0,LEADERSHIP,/COMMITTEE FOR THE/,
C30000103,LEAGUE OF CONSERVATION VOTERS,E,,,0,0,0,ACTIVIST,/LEAGUE OF CONSERVATION VOTERS/,
C30000111,OLIVER PARKER,E,,,0,0,0,UNKNOWN,no signal,
C30000129,COMMITTEE FOR MILWAUKEE'S FUTURE,E,,,0,0,0,UNKNOWN,no signal,
C30000137,NATIONAL PROGRESS FUND,E,,,0,0,0,UNKNOWN,no signal,
C30000145,BRING OHIO BACK,E,,,0,0,0,UNKNOWN,no signal,
C30000152,ENVIRONMENTAL ACCOUNTABILITY FUND,E,,,0,0,0,IDEOLOGICAL,/\bENVIRONMENT/,
C30000160,CAMPAIGN MONEY WATCH,E,,,0,0,0,UNKNOWN,no signal,
C30000178,SWIFT BOAT VETS AND POW'S FOR TRUTH,E,,,0,0,0,UNKNOWN,no signal,
C30000186,TEXANS FOR TRUTH,E,,,0,0,0,UNKNOWN,no signal,
C30000194,SAFER TOGETHER 04,E,,,0,0,0,UNKNOWN,no signal,
C30000202,COLORADO FAMILIES FIRST,E,,,0,0,0,UNKNOWN,no signal,
C30000210,AMERICANS UNITED TO PRESERVE MARRIAGE,E,,,0,0,0,UNKNOWN,no signal,
C30000228,REAL ECONOMY GROUP,E,,,0,0,0,UNKNOWN,no signal,
C30000236,NATURAL RESOURCE DEFENSE COUNCIL ACTION FUND,E,,,0,0,0,CORPORATE,/\bDEFENSE\b/,
C30000244,WILLIAM BORGIEL,E,,,0,0,0,UNKNOWN,no signal,
C30000251,AMERICANS FOR COAL JOBS VOTER FUND,E,,,0,0,0,CORPORATE,/COAL\b/,
C30000269,CLUB FOR GROWTH.NET,E,,,0,0,0,DARK_MONEY,/CLUB FOR GROWTH/,
C30000277,ENVIRONMENT 2004 ACTION FUND,E,,,0,0,0,IDEOLOGICAL,/\bENVIRONMENT/,
C30000285,WIN BACK RESPECT,E,,,0,0,0,UNKNOWN,no signal,
C30000293,COMPARE/DECIDE/VOTE,E,,,0,0,0,UNKNOWN,no signal,
C30000301,EMPOWER ILLINOIS MEDIA FUND,E,,,0,0,0,CORPORATE,/\bMEDIA\b/,
C30000319,CITIZENS FOR A STRONG SENATE,E,,,0,0,0,IDEOLOGICAL,/CITIZENS FOR/,
C30000327,SOFTER VOICES,E,,,0,0,0,UNKNOWN,no signal,
C30000335,AMERICANS FOR LIFE,E,,,0,0,0,UNKNOWN,no signal,
C30000343,SAVE AMERICAN MEDICINE,E,,,0,0,0,UNKNOWN,no signal,
C30000350,STRONGER AMERICA NOW,E,,,0,0,0,UNKNOWN,no signal,
C30000368,OCEAN CHAMPIONS VOTER FUND,E,,,0,0,0,UNKNOWN,no signal,
C30000376,ALHAMBRA DEMOCRATIC CLUB,E,,,0,0,0,UNKNOWN,no signal,
C30000384,COLORADANS FOR PLAIN TALK,E,,,0,0,0,UNKNOWN,no signal,
C30000392,AMERICANS FOR PEACE THROUGH STRENGTH,E,,,0,0,0,UNKNOWN,no signal,
C30000400,DC FAIRPLAY,E,,,0,0,0,UNKNOWN,no signal,
C30000418,REAL VOICES,E,,,0,0,0,UNKNOWN,no signal,
C30000426,PEOPLE OF FAITH FOR TRUTH,E,,,0,0,0,UNKNOWN,no signal,
C30000434,CATHOLICS FOR POLITICAL RESPONSIBILITY,E,,,0,0,0,UNKNOWN,no signal,
C30000442,COMMITTEE FOR TRUTH IN COUNTY GOVERNMENT,E,,,0,0,0,UNKNOWN,no signal,
C30000467,GREATER NEW ORLEANS REPUBLICANS FUND,E,,,0,0,0,UNKNOWN,no signal,
C30000475,INDEPENDENT VOTERS OF AMERICA,E,,,0,0,0,UNKNOWN,no signal,
C30000483,"INTEGRITY FUND, THE",E,,,0,0,0,UNKNOWN,no signal,
C30000491,FREE ENTERPRISE COMMITTEE,E,,,0,0,0,UNKNOWN,no signal,
C30000509,REPUBLICANS WHO CARE INDIVIDUAL FUND,E,,,0,0,0,UNKNOWN,no signal,
C30000517,AMERICANS FOR CONSERVATION,E,,,0,0,0,UNKNOWN,no signal,
C30000525,"COLORADANS FOR TRUTH, A COLORADO UNINCORPORATED ASSOCIATION",E,,,0,0,0,CORPORATE,/\bASSOCIATION\b/,
C30000533,MAJORITY ACTION,E,,,0,0,0,UNKNOWN,no signal,
C30000541,ECONOMIC FREEDOM FUND,E,,,0,0,0,UNKNOWN,no signal,
C30000558,TOO EXTREME FOR COLORADO,E,,,0,0,0,UNKNOWN,no signal,
C30000566,VETS FOR FREEDOM ACTION FUND,E,,,0,0,0,UNKNOWN,no signal,
C30000574,LANTERN PROJECT,E,,,0,0,0,UNKNOWN,no signal,
C30000582,FRESH START FOR AMERICA,E,,,0,0,0,UNKNOWN,no signal,
C30000590,CHANGE AMERICA NOW,E,,,0,0,0,UNKNOWN,no signal,
C30000608,FREE ENTERPRISE FUND,E,,,0,0,0,UNKNOWN,no signal,
C30000616,AMERICANS FOR HONESTY ON ISSUES,E,,,0,0,0,UNKNOWN,no signal,
C30000624,COLORADANS FOR LIFE,E,,,0,0,0,UNKNOWN,no signal,
C30000632,"WEST VIRGINIA VALUES, LLC",E,,,0,0,0,CORPORATE,/\bLLC\b/,
C30000640,NATIONAL WILDLIFE FEDERATION ACTION FUND,E,,,0,0,0,UNKNOWN,no signal,
C30000657,YCOP VOTER FUND,E,,,0,0,0,UNKNOWN,no signal,
C30000665,NEW YORKERS FOR RESPONSIBLE LEADERSHIP,E,,,0,0,0,UNKNOWN,no signal,
C30000673,FOCUS ON THE FAMILY ACTION,E,,,0,0,0,UNKNOWN,no signal,
C30000681,FILANGIERI SOCIETY FOR JUSTICE AND GOOD GOVERNMENT,E,,,0,0,0,UNKNOWN,no signal,
C30000699,JOHN WOLFE,E,,,0,0,0,UNKNOWN,no signal,
C30000707,CONCERNED CITIZENS FOR NEW JERSEY'S FUTURE,E,,,0,0,0,IDEOLOGICAL,/CITIZENS FOR/,
C30000715,BI-PARTISIANS TO REBUILD CALIFORNIA,E,,,0,0,0,UNKNOWN,no signal,
C30000723,COMMON SENSE OHIO,E,,,0,0,0,UNKNOWN,no signal,
C30000731,"MR. GEORGE ROGER SIEGEL, ESQUIRE",E,,,0,0,0,UNKNOWN,no signal,
C30000749,LEEDS FOR CONGRESS,E,,,0,0,0,LEADERSHIP,/\bFOR (CONGRESS|SENATE|PRESIDENT)\b/,
C30000756,FREEDOM'S WATCH INC,E,,,0,0,0,CORPORATE,/\bINC\b/,
C30000764,WORKING FOR WORKING AMERICANS,E,,,0,0,0,UNKNOWN,no signal,
C30000772,ALLIANCE FOR A NEW AMERICA,E,,,0,0,0,UNKNOWN,no signal,
C30000780,AMERICAN RIGHT TO LIFE ACTION,E,,,0,0,0,UNKNOWN,no signal,
C30000798,"AMERICAN FEDERATION OF STATE, COUNTY AND MUNICIPAL EMPLOYEES, AFL-CIO",E,,,0,0,0,LABOR,/AFL-?CIO/,
C30000806,ONE CAMPAIGN; THE,E,,,0,0,0,UNKNOWN,no signal,
C30000814,CALIFORNIA NURSES ASSOCIATION/NATIONAL NURSES ORGANIZING COMMITTEE,E,,,0,0,0,CORPORATE,/\bASSOCIATION\b/,
C30000822,POWERPAC.ORG,E,,,0,0,0,UNKNOWN,no signal,
C30000830,MR AL J JAEGER,E,,,0,0,0,UNKNOWN,no signal,
C30000848,NATIONAL EDUCATION ASSOCIATION,E,,,0,0,0,CORPORATE,/\bASSOCIATION\b/,
C30000855,ELDER CITIZENS FOR A BETTER GOVERNMENT,E,,,0,0,0,IDEOLOGICAL,/CITIZENS FOR/,
C30000863,CAMPAIGN TO DEFEND AMERICA,E,,,0,0,0,UNKNOWN,no signal,
C30000871,AMERICAN LEADERSHIP PROJECT,E,,,0,0,0,UNKNOWN,no signal,
C30000889,"THEY WORK FOR US, INC",E,,,0,0,0,CORPORATE,/\bINC\b/,
C30000897,MAYORS AGAINST ILLEGAL GUNS ACTION FUND,E,,,0,0,0,UNKNOWN,no signal,
C30000905,FRIENDS OF THE EARTH ACTION,E,,,0,0,0,UNKNOWN,no signal,
C30000913,CITIZENS FOR A SAFE AND PROSPEROUS AMERICA,E,,,0,0,0,IDEOLOGICAL,/CITIZENS FOR/,
C30000921,SUSAN B ANTHONY LIST INC,E,,,0,0,0,ACTIVIST,/SUSAN B ANTHONY/,
C30000939,CALIFORNIA REAL ESTATE INDEPENDENT EXPENDITURE COMMITTEE,E,,,0,0,0,UNKNOWN,no signal,
C30000947,NATIONAL TAXPAYERS UNION,E,,,0,0,0,LABOR,/\bUNION\b/,
C30000954,ENVIRONMENTAL DEFENSE ACTION FUND,E,,,0,0,0,IDEOLOGICAL,/\bENVIRONMENT/,
C30000962,SIERRA CLUB,E,,,0,0,0,ACTIVIST,/SIERRA CLUB/,
C30000970,COLORADO COUNTS,E,,,0,0,0,UNKNOWN,no signal,
C30000988,PATRIOT MAJORITY MIDWEST,E,,,0,0,0,UNKNOWN,no signal,
C30000996,AARP,E,,,0,0,0,UNKNOWN,no signal,
C30001002,COLORADANS FOR ECONOMIC GROWTH,E,,,0,0,0,UNKNOWN,no signal,
C30001010,DEFENDERS OF WILDLIFE ACTION FUND,E,,,0,0,0,UNKNOWN,no signal,
C30001028,AMERICAN FUTURE FUND,E,,,0,0,0,UNKNOWN,no signal,
C30001036,SERVICE EMPLOYEES INTERNATIONAL UNION (SEIU),E,,,0,0,0,LABOR,/\bUNION\b/,
